Gene	CRE1	CRE2	CRE3	CRE4	FLOX1A	FLOX1	FLOX2A	FLOX2	FLOX3	FLOX4A
A430033K04Rik	1.682049036	0.72450241	0.512142871	0.415836529	1.187612275	1.818860784	0.952536783	2.819940063	1.398515806	1.760603007
A4galt	9.574740666	10.46715324	3.097244981	6.124137978	0.197935379	1.108041627	0.15551621	0.952682454	0.540759445	0.276173021
A530032D15Rik	1.848405534	3.260260846	4.389796036	4.725415106	3.256936695	0.94079006	3.460235662	1.352809084	2.405447185	2.709947766
A530064D06Rik	5.064631163	5.567229048	6.926122635	4.347381898	1.907377291	2.446054157	1.555162095	2.534135327	3.151322282	2.554600442
A630001G21Rik	32.66132579	32.22129141	26.41193948	31.75478952	50.40154521	39.93131145	48.38498069	46.49090374	35.87659213	41.42595311
A630089N07Rik	0.942686822	0.915160939	0.560918382	0.680459775	0.269911881	1.98611235	0.680383417	2.800886414	1.43580956	1.639777311
A630095N17Rik	0	0	0	0	0.017994125	0	0	0	0	0
A730009L09Rik	0	0	0	0	0	0	0	0	0	0
A730071L15Rik	0.073936221	0	0	0	0.107964752	0	0.077758105	0	0	0
A830005F24Rik	0.332712996	0.266921941	0.219489802	0	0.017994125	0.250877349	0.077758105	0.171482842	0.279703161	0.017260814
A830018L16Rik	0.166356498	0.019065853	0	0.226819925	0.287906006	0.083625783	0.038879052	0	0.018646877	0
A830031A19Rik	0	0	0	0	0	0.020906446	0	0	0	0
A930004D18Rik	0.739362214	0.533843881	0.414591848	0.86947638	1.223600526	0.606286928	0.855339152	0.666877718	0.820462606	0.742214993
A930009A15Rik	0	0	0	0	0	0	0	0	0	0
A930033H14Rik	0.83178249	0.762634116	0.414591848	0.396934869	0.395870758	0.689912711	0.038879052	1.371862733	0.633993832	0.535085228
AA467197	4.768886278	5.014319313	11.95000032	10.58492984	31.27378992	7.191817351	29.15928929	7.926318015	5.743238241	14.36099708
AA986860	0.258776775	0.552909734	0.951122475	0.226819925	0.683776765	0.439035362	0.388790524	0.495394876	0.111881264	0.621389297
Aaas	17.57833663	16.720753	13.63275547	11.09527467	17.97613126	23.66609663	19.38120761	24.56015366	20.62344641	20.12610889
Aacs	19.94429571	20.62925284	22.31479652	22.64418919	32.6773317	23.39431284	36.93509976	23.53125661	26.03104086	37.49048757
Aagab	44.63899365	44.04212021	37.75224591	39.63678191	49.26791531	52.14067579	52.48672071	45.40484574	41.13501156	40.89086788
Aak1	41.33034774	36.1107254	41.70306234	43.15249075	29.132489	36.87897037	28.42058729	70.07932129	48.89211256	43.04846961
Aamdc	5.748541211	5.471899783	5.072653197	5.802809751	3.238942569	3.9722247	4.315574814	3.582086026	3.915844255	3.434901945
Aamp	135.3402532	147.9891502	136.0592894	157.639848	172.635639	152.2825511	168.2490992	106.8719177	134.0151079	107.4658267
Aanat	0.129388387	0.514778028	0.707244917	0.548148152	0.359882508	0.062719337	0.038879052	0.095268245	0.111881264	0
Aar2	23.86291544	23.92764539	17.92500048	21.92592609	17.25636625	22.11901964	18.95353804	19.24418556	18.9825212	16.48407718
Aars	177.6317718	163.0702399	153.8867388	136.9047265	133.9662635	156.4220274	129.856035	176.5892196	147.5527409	131.9416607
Aars2	11.31224187	11.03912883	8.169898178	8.392337229	13.72951767	13.58918976	14.09365649	18.4820396	9.99472629	11.28857222
Aarsd1	0.258776775	0.228790235	0.243877558	0.302426567	0.413864884	0.501754699	0.641504364	0.762145963	0.50346569	0.448781159
Aasdh	5.489764436	6.444258281	6.145714451	5.708301449	6.04602613	10.03509398	7.056548007	11.60367229	7.141754047	8.302451436
Aasdhppt	14.25120667	14.26125797	10.29163293	9.639846817	10.50856923	14.98992163	13.66598691	14.49982695	12.58664225	13.256305
Aass	0.018484055	0.076263412	0	0.113409963	0.179941254	0	0.038879052	0	0	0.120825697
Aatf	26.30281075	21.0487016	19.70530665	20.07356337	31.12983692	33.26215525	28.47890587	29.41883417	25.45298766	25.83943825
Aatk	13.45639229	11.95428977	12.92551055	14.38416358	17.94014301	14.63451205	21.03356734	21.77832089	14.71238627	14.17112813
AB124611	102.1613739	96.79733519	113.6225541	118.9670507	203.3696051	99.20108526	198.6525181	99.32667262	109.1961141	130.0947536
Abat	1.182979542	0.72450241	0.63408165	0.604853134	1.241594652	0.878070723	0.738701995	1.295648137	0.727228219	0.897562317
Abca1	435.225567	398.2094037	543.9201166	477.2669258	65.67855766	331.0326626	72.52887222	757.1157996	417.522232	157.4531434
Abca12	0.55452166	0.152526823	0.463367359	0.340229888	0.809735642	0.752632048	2.060589776	0.990789752	2.200331534	2.140340911
Abca13	0.018484055	0	0.536530627	0.283524906	0.23392363	0.020906446	0.66094389	0.323912034	0.223762529	0.414259531
Abca17	0.166356498	0.343185352	0.317040825	0.056704981	0.359882508	0.250877349	0.097197631	0.114321894	0.484818813	0.517824414
Abca2	22.27328668	24.69027951	31.55775595	25.0257984	27.81891785	30.62794308	29.12041023	47.55790809	29.12642251	30.03381601
Abca3	48.2988366	39.35192039	43.92234812	41.07330811	41.78235915	45.03248423	37.51828555	74.21396314	50.08551272	60.67176049
Abca4	0.221808664	0.019065853	0.292653069	0.075606642	0.611800263	0.125438675	0.56374626	0.057160947	0.223762529	0.345216276
Abca5	1.090559265	0.629173146	1.43887759	0.699361436	0.899706269	0.857164277	0.40823005	1.867257609	0.820462606	1.070170455
Abca6	1.10904332	0.762634116	0.999897986	0.737164757	2.591154056	0.79444494	3.537993767	1.619560171	0.559406322	1.777863821
Abca7	61.84764917	65.56746813	79.33336948	72.90370426	184.259844	62.40574068	198.3998043	76.82431307	76.54543176	154.8812822
Abca8a	0.092420277	0.247856088	0.024387756	0.340229888	0.305900132	0.271783795	0.427669576	0.038107298	0.037293755	0.069043255
Abca8b	0.739362214	0.571975587	1.048673498	0.378033209	0.269911881	0.355409578	0.583185786	0.743092314	0.391584426	0.241651393
Abca9	131.255277	132.6411386	99.7703088	93.86564567	17.05843087	40.20309525	16.03760911	71.33686213	56.5373323	30.03381601
Abcb10	9.537772555	8.331777719	9.072245141	6.426564545	11.96609338	9.909655303	12.18858292	12.13717446	10.57277949	12.60039407
Abcb11	0	0.076263412	0.048775512	0.151213283	0.053982376	0.083625783	0.116637157	0	0	0
Abcb1a	1.885373645	2.592955995	2.41438782	2.022477666	6.31593801	3.846786025	6.317846012	4.496661181	3.785316114	6.852543077
Abcb1b	16.76503819	17.25459688	15.33989837	15.36704993	10.94042823	21.30366826	11.44988093	28.8091174	22.18978411	18.55537483
Abcb4	3.031385076	1.582465791	2.731428645	1.455427853	2.213277422	3.240499097	3.363038031	7.81199612	3.244556669	1.156474524
Abcb5	0	0	0.024387756	0.075606642	0.017994125	0	0	0	0	0
Abcb6	0.258776775	0.076263412	0.219489802	0.396934869	0.503835511	0.627193374	0.388790524	0.685931367	0.242409406	0.155347324
Abcb7	36.3396528	29.76179638	34.24040908	33.6260539	35.61037414	42.23102049	41.21179552	48.14857121	46.65448727	46.84584864
Abcb8	18.20679451	15.50053841	16.38857187	11.92694773	21.43100333	17.91682404	21.20852307	24.29340257	17.30430223	15.39664591
Abcb9	3.142289408	2.306968201	1.560816368	2.249297591	2.303248049	0.982602952	1.963392145	1.333755435	1.734159599	2.589122069
Abcc1	220.6626526	175.2914516	251.9499047	195.6321854	122.4320291	189.8932471	115.4707856	282.7752059	225.7577448	149.8238638
Abcc10	9.352932002	7.893263102	7.633367552	6.691187791	9.518892329	8.341671869	9.680884043	12.59446204	8.074097917	8.509581202
Abcc2	0.388165162	0.324119499	0.195102046	0.264623246	0.989676896	0.167251566	0.894218205	0.095268245	0.50346569	0.379737904
Abcc3	73.14140698	65.14801937	138.8394935	103.9591323	79.12016932	109.9888113	75.96966835	175.2173569	116.5989244	41.04621521
Abcc4	22.93871268	21.9829284	25.94857212	19.43090692	26.16345831	19.77749772	23.755101	25.01744123	22.52542791	36.62744688
Abcc5	105.3406314	95.23393525	93.30755352	82.03320625	57.76114249	71.37460592	67.59123256	127.4117514	87.30468002	89.15210326
Abcc8	0.295744885	0.381317058	0.390204092	0.056704981	0.251917755	0.083625783	0.369350998	0.133375544	0.242409406	0.034521628
Abcc9	0.073936221	0.076263412	0.073163267	0.151213283	0.053982376	0.229970904	0.194395262	0.114321894	0.018646877	0.034521628
Abcd1	90.55338711	94.26157675	83.99143083	85.1141769	114.1907197	74.78235658	122.6634103	89.4187751	80.81556668	93.50182833
Abcd2	9.297479836	10.10490204	11.87683705	8.581353833	24.49000465	14.96901518	26.30167894	19.93011693	13.12740169	18.08933286
Abcd3	41.20095935	42.44058856	38.60581736	35.36500666	29.132489	51.34623085	25.36858168	59.54265336	52.77066306	41.52951799
Abcd4	45.60016452	53.11746619	33.43561314	33.0022991	19.68557317	29.0390532	19.86719577	28.48520537	21.01503084	17.58876926
Abce1	81.14500294	67.47405342	70.65132843	59.10549215	52.41688725	113.0202459	60.30141024	117.6753367	97.0569969	91.53409556
Abcf1	160.7927974	165.4534715	146.3509223	165.5218403	210.0274315	188.9942699	210.2384757	189.7933984	178.8981418	155.7961053
Abcf2	44.84231825	46.04403476	49.70224623	44.45670532	60.73017318	57.68088393	57.73539279	63.18190033	57.86126059	55.82147182
Abcf3	60.90496234	55.76761974	53.75061369	55.24955342	83.96058905	60.27328321	77.01940277	61.50517921	61.72116422	61.98358234
Abcg1	215.5980215	254.3766094	181.9082702	219.3537692	128.9998849	159.8924974	136.0572438	208.7327256	152.0279915	167.1709816
Abcg2	3.438034293	3.736907169	5.706734847	3.685823783	4.462543096	6.878220664	5.15147444	7.545245033	6.190763299	3.711074966
Abcg3	40.94218258	39.82856671	45.72704204	36.78263119	35.84429777	70.09931273	48.77377121	80.86368667	68.97479953	49.57305722
Abcg4	0.369681107	0.324119499	0.341428581	0.378033209	0.46784726	0.167251566	0.272153367	0.228643789	0.316996916	0.379737904
Abhd10	13.51184445	10.56248251	11.41346969	11.96475105	9.824792461	13.98641223	11.56651808	12.86121312	10.647367	9.68331654
Abhd11	14.91663266	15.67213109	13.90102078	15.66947649	25.49767567	18.02135627	23.24967332	15.64304589	15.83119892	16.17338253
Abhd12	242.9174553	226.4451349	224.0015366	209.7895291	168.8568726	233.3577479	159.9484215	248.6501204	203.6984888	118.840703
Abhd12b	0	0.095329265	0.024387756	0.207918265	0.017994125	0.062719337	0.330471945	0.076214596	0.07458751	0.224390579
Abhd13	24.52834144	23.06968201	24.53408229	22.47407425	19.82952618	24.12603844	22.45265275	28.92343929	26.77691596	28.56664683
Abhd14a	3.382582127	4.899924196	3.463061317	2.362707553	3.059001316	4.348540724	2.779852245	3.734515218	2.871619121	2.174862538
Abhd14b	2.661703969	2.326034054	3.097244981	2.21149427	1.763424288	1.505264097	1.205250624	2.0577941	1.696865844	1.415386731
Abhd15	0.739362214	0.991424351	1.195000032	1.814559401	2.681124683	1.902486567	2.488259352	2.172115994	2.368153431	2.640904511
Abhd16a	45.43380802	45.52925673	40.50806231	38.21915738	64.0770805	51.82707911	66.54149815	49.48232664	44.75250578	53.57756602
Abhd17a	50.96054057	54.12795639	35.3866336	45.79872321	67.65791145	53.26962387	62.96462533	37.13556205	44.566037	45.39594028
Abhd17b	29.92568559	30.200311	30.38714367	29.58109857	28.79060062	34.83013868	31.76418579	26.19876748	30.43170393	30.60342286
Abhd17c	23.82594733	24.46148927	21.63193936	22.49297591	21.0531267	26.42574748	20.4115025	23.15018362	23.70018118	23.6473149
Abhd18	2.051730143	1.830321879	1.292551055	1.436526192	1.349559404	2.069738133	2.468819826	3.734515218	2.312212798	3.141468111
Abhd2	41.0161188	39.56164477	52.04347078	44.66462359	41.76436502	37.44344441	41.89217894	55.5223334	50.9246222	52.62822126
Abhd3	1.62659687	0.877029234	0.731632673	0.9072797	0.791741517	0.878070723	0.874778679	0.724038665	0.50346569	0.414259531
Abhd4	48.83487421	51.09648578	45.06857264	43.37931068	31.84960193	38.63511182	32.69728305	44.35689504	37.46157671	29.6540781
Abhd5	30.48020726	27.72175012	30.85051103	30.33716498	27.9268826	28.82998874	23.26911285	29.59031701	26.38533153	26.6506965
Abhd6	0.388165162	1.029556057	0.414591848	0.756066417	0.917700395	0.710819157	0.874778679	0.743092314	0.5780532	1.605255683
Abhd8	10.73923615	10.02863863	8.755204317	10.88735641	13.60355879	11.4149194	13.76318454	9.67925373	8.782679259	11.61652768
Abi1	260.2924673	236.5309711	244.3409249	243.9826328	171.1601207	233.3995608	183.8979178	275.2680682	261.764865	266.973007
Abi2	24.21411249	22.04012596	23.0952047	25.42273327	11.85812863	23.26887416	13.66598691	27.43725467	20.73532768	17.89946391
Abi3	3.25319374	3.279326699	5.243367488	4.4418902	20.33336169	7.651759158	26.10728367	8.402659242	8.540269852	17.39890031
Abi3bp	0.110904332	0.209724382	0.390204092	0.321328227	0.107964752	0.020906446	0.038879052	0.323912034	0.223762529	0.155347324
Abitram	9.389900113	8.388975277	8.999081874	8.808173758	9.374939326	13.86097356	9.894718831	19.43472206	11.28136083	14.41277952
Abl1	80.88622617	78.58944567	88.89336973	77.55351273	88.65705578	103.549626	79.06055302	143.2072264	106.8466075	95.67669087
Abl2	104.3794605	101.7163252	117.6465338	124.5997455	40.77468812	56.13380694	44.71091024	121.8290322	113.3357209	69.19860251
Ablim1	3.826199455	4.480475432	1.707142903	3.496807179	3.490860325	1.923393012	3.576872819	2.858047361	3.785316114	7.473932374
Ablim2	0.683910048	0.762634116	0.829183696	1.682247778	1.439530031	1.149854518	0.97197631	1.086057997	1.398515806	0.5005636
Ablim3	0.332712996	0.419448764	0.024387756	0.378033209	0.251917755	0.229970904	0	0.076214596	0.447525058	0.051782441
Abr	130.6453031	128.3703876	211.0760261	182.854663	228.9752455	176.7221862	224.0405393	253.1658352	224.4524633	325.6770347
Abra	0.055452166	0.152526823	0.146326535	0.793869738	0.107964752	0.020906446	0.194395262	0	0.07458751	0
Abracl	69.66640458	75.97742382	52.70194019	70.9757349	80.50571698	87.95341743	81.97648194	52.24510576	70.70895913	66.38508986
Abraxas1	4.972210886	5.31937296	3.755714387	3.98825035	4.318590093	6.334653074	6.395604117	6.306757843	4.941422513	5.540721229
Abraxas2	54.13979809	45.37672991	46.50745023	45.08046012	47.10862026	43.00455899	42.06713468	52.39753495	45.42379336	46.24172016
Abt1	20.31397682	20.81991137	18.87612296	19.82784179	22.47466261	25.75674121	22.9386409	15.31913386	17.32294911	20.21241296
Abtb1	28.15121628	30.200311	39.77642964	40.41174999	65.55259878	28.85089519	61.56497944	28.7329028	29.68582883	36.80005501
Abtb2	26.69097591	31.02014267	53.3604096	47.32975771	24.97584604	19.94474928	26.24336036	24.44583176	34.90695451	38.97491755
Acaa1a	135.7469024	140.8203895	99.35571695	127.2081747	165.6899066	137.4598811	175.8305144	94.98244063	117.9601465	126.7116341
Acaa1b	0.166356498	0.305053646	0.097551023	0.226819925	0.341888382	0.292690241	0.388790524	0.247697438	0.335643793	0.293433835
Acaa2	51.47809412	54.39487833	45.48316449	48.25593907	62.07973258	50.23818923	63.19789964	41.17493565	41.0977178	40.44208672
Acaca	17.96650179	21.50628207	20.07112299	17.06819936	14.98910645	20.90644579	14.19085412	28.7710101	21.77955281	23.1467513
Acacb	0.573005716	0.648238999	0.17071429	0.774968077	0.70177089	0.39722247	0.97197631	0.571609472	0.764521974	0.86304069
Acad10	3.493486459	4.27075105	3.877653165	2.967560687	5.974049628	4.975734097	3.985102869	4.363285638	4.96006939	3.055164042
Acad11	7.33816997	6.787443633	8.438163492	6.539974507	5.056349233	7.191817351	5.093155862	7.659566928	5.836472628	6.610891684
Acad12	5.730057155	5.109648578	5.999387916	4.196168615	2.411212802	3.470470001	2.721533667	3.867890762	3.692081727	2.330209862
Acad8	25.17528337	22.91715519	19.14438827	19.99795673	22.24073898	24.25147711	23.36631048	21.96885738	18.88928681	21.33436585
Acad9	14.99056888	11.51577515	10.85255131	10.18799497	12.50591714	16.57881151	12.90784539	21.11144317	14.24621434	15.18951614
Acadl	104.4164286	94.5666304	78.28469598	81.33384481	80.63167585	95.14523478	78.92447633	85.47466975	76.32166923	80.60800043
Acadm	59.7219828	63.16517067	49.19010336	51.99846783	49.73576257	71.12372857	51.68970014	56.62744505	48.4445875	48.5374084
Acads	34.84244432	31.496789	28.48489872	33.75836552	39.56908172	38.23788935	39.01512906	36.50679163	31.69969159	27.09947766
Acadsb	35.89603547	32.75513529	30.46030694	31.43346129	25.67761693	32.80221344	26.14616273	33.40104683	33.35926368	41.75390857
Acadvl	35.63725869	34.7761157	42.70296033	34.94917013	48.78207392	36.7117188	48.30722258	38.60269302	41.39606784	41.21882335
Acap1	6.26609476	6.939970457	22.99765368	18.69374216	32.47939632	13.98641223	36.93509976	13.71862733	15.34638011	34.93588712
Acap2	133.5842679	116.9880734	147.1069427	118.9670507	96.32255319	116.3234644	101.0660967	165.8429615	148.5596723	145.4223562
Acap3	37.79989317	35.30995958	32.67959271	26.91596445	41.02660588	28.11916958	35.5548934	39.38389264	27.03797224	29.94751194
Acat1	89.13011485	80.89641387	56.09183824	64.47356371	80.5237111	92.07198725	74.60890152	83.2453928	86.11127987	65.17683289
Acat2	8.059048128	8.73216063	9.486836989	7.239335943	11.28231662	10.95497759	11.21660661	9.183858854	11.82212028	13.29082662
Acat3	0.51755355	0.285987794	0.365816336	0.189016604	0.629794389	0.020906446	0.719262469	0.190536491	0.447525058	0.276173021
Acbd3	99.92480317	106.0633397	102.1359211	108.7790558	71.13077765	96.44143442	71.88736785	109.02498	103.6020509	89.48005872
Acbd4	5.7115731	5.090582725	4.267857257	3.874840387	10.18467497	6.460091748	10.18631172	6.249596896	5.388947571	5.59250367
Acbd5	67.94738743	67.66471195	68.8466345	61.54380635	40.6847175	64.49638525	46.36326996	80.23491625	62.95185813	61.20684572
Acbd6	31.60773463	27.68361842	21.85142916	24.53435523	36.92394529	33.86844218	31.95858106	24.78879745	24.78170007	24.89009349
Acbd7	0.036968111	0	0	0	0	0	0	0	0	0
Accs	7.966627851	8.980016717	8.877143095	8.316730587	10.40060447	11.33129362	9.7975212	15.16670466	8.223272936	8.440537946
Acd	31.27502163	26.88285259	29.09459262	28.65491721	40.900647	29.68715302	36.25471634	30.40962392	30.45035081	31.48372436
Ace	5.101599274	6.653982663	7.950408377	5.935121374	254.0950446	11.6867032	265.1745768	12.23244271	27.82114109	201.433697
Ace2	0	0	0.024387756	0.056704981	0	0.020906446	0	0	0.223762529	0
Acer1	0	0	0.097551023	0	0	0	0	0.019053649	0	0
Acer2	1.737501202	1.372741409	1.487653101	1.379821211	1.133629899	0.878070723	0.758141521	0.952682454	1.267987664	1.035648828
Acer3	81.93981732	78.34158958	69.31000186	70.91902992	87.30749637	68.30135839	92.74597945	76.88147401	76.88107555	90.8264022
Ache	0.369681107	0.514778028	1.048673498	0.774968077	1.493512407	0.961696506	1.457964464	1.752935715	0.876403238	0.914823131
Acin1	199.6093136	199.4669531	193.8338828	204.4214575	300.1779997	235.6365505	272.1533667	266.6748724	233.3097301	248.1932416
Ackr1	0	0	0	0	0.017994125	0	0.136076683	0	0	0
Ackr3	1.940825811	1.143951174	9.19418392	5.254661598	4.822425603	3.533189338	5.773539279	6.287704194	5.314360061	3.037903228
Ackr4	0.073936221	0.095329265	0.024387756	0.01890166	0.017994125	0	0.019439526	0.152429193	0.018646877	0.13808651
Acly	233.3057465	232.1267591	197.5408216	184.0832709	213.8421861	244.5426964	227.6757307	258.2912668	252.795717	335.6192635
Aco1	80.90471022	77.69335058	60.77428735	57.34763773	41.71038264	73.56978273	45.44961223	90.96212068	66.10318041	56.23573135
Aco2	155.9499749	140.4200066	131.6694933	113.4099626	165.6359242	166.5198407	156.7020206	179.2376768	156.4845952	156.4520162
Acod1	63.84392714	83.50843572	675.1018549	570.6033249	105.5175513	46.64228055	124.6073629	107.3101516	374.5971202	337.328084
Acot1	3.604390791	2.116309672	12.12071461	10.11238833	5.182308111	5.665646808	5.345869702	6.725938123	5.743238241	5.609764484
Acot10	0.073936221	0.057197559	0.121938779	0.264623246	0.017994125	0.020906446	0.038879052	0.019053649	0.093234387	0.017260814
